Old Name,New Name,event_start_time_utc,Recording Start Time,Recording End Time,event_duration_seconds,low_frequency_hertz,high_frequency_hertz,common_name,species_name,other_tags
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:08:48,#REF!,#REF!,4.489,1205.8594,2239.4531,106:Indian Peafowl,423:Pavo cristatus,749:indian_peafowl_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:08:50,#REF!,#REF!,1.377,861.3281,8527.1484,80:Eastern Whipbird,451:Psophodes olivaceus,705:eastern_whipbird_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:08:57,#REF!,#REF!,7.755,1248.9258,2713.1836,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:09:00,#REF!,#REF!,2.533,4866.5039,6459.9609,229:White-throated Honeyeater,390:Melithreptus albogularis,989:white_throated_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:09:09,#REF!,#REF!,4.689,387.5977,1205.8594,29:Brown Cuckoo-Dove,379:Macropygia amboinensis,633:brown_cuckoo_dove_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:09:17,#REF!,#REF!,3.111,1248.9258,3014.6484,95:Grey Butcherbird,317:Cracticus torquatus,733:grey_butcherbird_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:09:30,#REF!,#REF!,3.444,2971.582,5986.2305,179:Silvereye,495:Zosterops lateralis,899:silvereye_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:09:45,#REF!,#REF!,0.422,861.3281,3186.9141,204:Torresian Crow,313:Corvus orru,940:torresian_crow_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:09:56,#REF!,#REF!,0.4,3703.7109,4737.3047,179:Silvereye,495:Zosterops lateralis,901:silvereye_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:10:02,#REF!,#REF!,0.844,2024.1211,3057.7148,146:Pied Butcherbird,315:Cracticus nigrogularis,846:pied_butcherbird_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:10:04,#REF!,#REF!,0.8,775.1953,1636.5234,143:Peaceful Dove,347:Geopelia striata,841:peaceful_dove_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:10:09,#REF!,#REF!,0.845,559.8633,2670.1172,204:Torresian Crow,313:Corvus orru,941:torresian_crow_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:10:19,#REF!,#REF!,3.489,2713.1836,6244.6289,179:Silvereye,495:Zosterops lateralis,899:silvereye_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:10:22,#REF!,#REF!,2.089,732.1289,2196.3867,6:Australian Magpie,316:Cracticus tibicen|358:Gymnorhina tibicen,610:australian_magpie_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:10:36,#REF!,#REF!,8,387.5977,1378.125,29:Brown Cuckoo-Dove,379:Macropygia amboinensis,633:brown_cuckoo_dove_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:10:57,#REF!,#REF!,4.222,1593.457,3273.0469,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:11:01,#REF!,#REF!,4.467,430.6641,1291.9922,29:Brown Cuckoo-Dove,379:Macropygia amboinensis,633:brown_cuckoo_dove_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:11:12,#REF!,#REF!,0.711,3617.5781,5081.8359,123:Magpie-lark,355:Grallina cyanoleuca,781:magpie_lark_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:11:14,#REF!,#REF!,2.156,818.2617,2196.3867,6:Australian Magpie,316:Cracticus tibicen|358:Gymnorhina tibicen,610:australian_magpie_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:11:20,#REF!,#REF!,1.244,3445.3125,5254.1016,123:Magpie-lark,355:Grallina cyanoleuca,782:magpie_lark_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:11:31,#REF!,#REF!,2.823,3229.9805,5986.2305,179:Silvereye,495:Zosterops lateralis,899:silvereye_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:11:36,#REF!,#REF!,0.8,1981.0547,3143.8477,146:Pied Butcherbird,315:Cracticus nigrogularis,846:pied_butcherbird_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:11:50,#REF!,#REF!,4.267,1291.9922,3229.9805,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:12:07,#REF!,#REF!,3.155,3057.7148,6244.6289,179:Silvereye,495:Zosterops lateralis,899:silvereye_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:12:24,#REF!,#REF!,0.645,1851.8555,2928.5156,146:Pied Butcherbird,315:Cracticus nigrogularis,846:pied_butcherbird_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:12:28,#REF!,#REF!,0.956,2325.5859,5297.168,123:Magpie-lark,355:Grallina cyanoleuca,780:magpie_lark_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:12:35,#REF!,#REF!,6.555,1205.8594,3660.6445,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:12:39,#REF!,#REF!,1.222,2583.9844,5986.2305,123:Magpie-lark,355:Grallina cyanoleuca,782:magpie_lark_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:12:42,#REF!,#REF!,3.2,1076.6602,2583.9844,95:Grey Butcherbird,317:Cracticus torquatus,734:grey_butcherbird_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:12:50,#REF!,#REF!,1.711,861.3281,2110.2539,146:Pied Butcherbird,315:Cracticus nigrogularis,845:pied_butcherbird_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:13:02,#REF!,#REF!,1.577,990.5273,2067.1875,146:Pied Butcherbird,315:Cracticus nigrogularis,845:pied_butcherbird_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:13:06,#REF!,#REF!,1.489,2239.4531,5254.1016,123:Magpie-lark,355:Grallina cyanoleuca,780:magpie_lark_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:13:17,#REF!,#REF!,1.089,2454.7852,5469.4336,123:Magpie-lark,355:Grallina cyanoleuca,782:magpie_lark_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:13:20,#REF!,#REF!,1.977,904.3945,2411.7188,146:Pied Butcherbird,315:Cracticus nigrogularis,849:pied_butcherbird_5
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:13:23,#REF!,#REF!,0.423,1162.793,3143.8477,204:Torresian Crow,313:Corvus orru,940:torresian_crow_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:13:35,#REF!,#REF!,4.733,2756.25,6115.4297,179:Silvereye,495:Zosterops lateralis,899:silvereye_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:13:50,#REF!,#REF!,1.689,861.3281,2497.8516,146:Pied Butcherbird,315:Cracticus nigrogularis,845:pied_butcherbird_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:14:00,#REF!,#REF!,1.422,1119.7266,3273.0469,99:Grey Shrike-thrush,303:Colluricincla harmonica,746:grey_shrike_thrush_4
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:14:01,#REF!,#REF!,2.822,6373.8281,7536.6211,157:Red-browed Finch,404:Neochmia temporalis,865:red_browed_finch_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:14:04,#REF!,#REF!,2.911,3402.2461,6072.3633,179:Silvereye,495:Zosterops lateralis,899:silvereye_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:14:09,#REF!,#REF!,5.422,6287.6953,8053.418,157:Red-browed Finch,404:Neochmia temporalis,866:red_browed_finch_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:14:09,#REF!,#REF!,2.356,3100.7813,5383.3008,123:Magpie-lark,355:Grallina cyanoleuca,780:magpie_lark_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:14:10,#REF!,#REF!,0.978,1076.6602,2325.5859,106:Indian Peafowl,423:Pavo cristatus,749:indian_peafowl_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:14:15,#REF!,#REF!,0.444,2153.3203,7149.0234,154:Rainbow Lorikeet,484:Trichoglossus haematodus,859:rainbow_lorikeet_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:14:50,#REF!,#REF!,0.378,818.2617,3273.0469,204:Torresian Crow,313:Corvus orru,940:torresian_crow_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:15:02,#REF!,#REF!,0.956,2627.0508,5124.9023,123:Magpie-lark,355:Grallina cyanoleuca,782:magpie_lark_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:15:10,#REF!,#REF!,3.2275,5167.9688,9733.0078,157:Red-browed Finch,,
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:15:28,#REF!,#REF!,4.134,3014.6484,4737.3047,172:Sacred Kingfisher,482:Todiramphus sanctus,884:sacred_kingfisher_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:15:29,#REF!,#REF!,6.067,4823.4375,6373.8281,229:White-throated Honeyeater,390:Melithreptus albogularis,989:white_throated_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:15:31,#REF!,#REF!,0.45,5000,6100,229:White-throated Honeyeater,,1117:Xueyan-FELT|1120:Query Dataset
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:15:32,#REF!,#REF!,0.4,5000,6000,229:White-throated Honeyeater,,1117:Xueyan-FELT|1120:Query Dataset
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:15:32,#REF!,#REF!,0.4,5000,6100,229:White-throated Honeyeater,,1117:Xueyan-FELT|1120:Query Dataset
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:15:33,#REF!,#REF!,0.4,5000,5900,229:White-throated Honeyeater,,1117:Xueyan-FELT|1120:Query Dataset
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:15:34,#REF!,#REF!,0.4,5200,6000,229:White-throated Honeyeater,,1117:Xueyan-FELT|1120:Query Dataset
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:15:35,#REF!,#REF!,0.45,5200,6000,229:White-throated Honeyeater,,1117:Xueyan-FELT|1120:Query Dataset
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:15:53,#REF!,#REF!,3.822,3014.6484,6072.3633,179:Silvereye,495:Zosterops lateralis,899:silvereye_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:16:00,#REF!,#REF!,4.267,990.5273,2368.6523,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:16:09,#REF!,#REF!,2.2,904.3945,2368.6523,6:Australian Magpie,316:Cracticus tibicen|358:Gymnorhina tibicen,610:australian_magpie_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:16:13,#REF!,#REF!,0.778,1205.8594,2282.5195,133:Olive-backed Oriole,416:Oriolus sagittatus,824:olive_backed_oriole_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:16:15,#REF!,#REF!,3.289,3100.7813,5684.7656,179:Silvereye,495:Zosterops lateralis,899:silvereye_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:16:32,#REF!,#REF!,2.445,3014.6484,4651.1719,172:Sacred Kingfisher,482:Todiramphus sanctus,884:sacred_kingfisher_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:16:53,#REF!,#REF!,3.177,4478.9063,9776.0742,,,540:Fairy-wren|598:Unsure of species
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:17:08,#REF!,#REF!,4.289,2885.4492,6029.2969,179:Silvereye,495:Zosterops lateralis,899:silvereye_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:17:14,#REF!,#REF!,2.666,1722.6563,4694.2383,169:Rufous Whistler,419:Pachycephala rufiventris,875:rufous_whistler_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:17:25,#REF!,#REF!,3.222,1076.6602,2971.582,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:17:33,#REF!,#REF!,1.134,3617.5781,4823.4375,123:Magpie-lark,355:Grallina cyanoleuca,782:magpie_lark_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:17:35,#REF!,#REF!,0.267,2325.5859,7795.0195,154:Rainbow Lorikeet,484:Trichoglossus haematodus,859:rainbow_lorikeet_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:18:09,#REF!,#REF!,3.578,2842.3828,6029.2969,179:Silvereye,495:Zosterops lateralis,899:silvereye_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:18:39,#REF!,#REF!,0.844,2024.1211,2928.5156,146:Pied Butcherbird,315:Cracticus nigrogularis,846:pied_butcherbird_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:18:45,#REF!,#REF!,0.711,947.4609,1808.7891,77:Eastern Koel,337:Eudynamys orientalis,700:eastern_koel_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:18:50,#REF!,#REF!,1.022,4651.1719,6244.6289,229:White-throated Honeyeater,390:Melithreptus albogularis,989:white_throated_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:18:55,#REF!,#REF!,0.467,1765.7227,9560.7422,154:Rainbow Lorikeet,484:Trichoglossus haematodus,860:rainbow_lorikeet_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:18:57,#REF!,#REF!,0.555,2368.6523,9776.0742,154:Rainbow Lorikeet,484:Trichoglossus haematodus,859:rainbow_lorikeet_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:19:01,#REF!,#REF!,0.578,2153.3203,9689.9414,154:Rainbow Lorikeet,484:Trichoglossus haematodus,859:rainbow_lorikeet_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:19:07,#REF!,#REF!,0.556,3273.0469,9733.0078,154:Rainbow Lorikeet,484:Trichoglossus haematodus,860:rainbow_lorikeet_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:19:10,#REF!,#REF!,0.778,2540.918,9905.2734,175:Scaly-breasted Lorikeet,483:Trichoglossus chlorolepidotus,890:scaly_breasted_lorikeet_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:19:20,#REF!,#REF!,3.578,2670.1172,6244.6289,179:Silvereye,495:Zosterops lateralis,899:silvereye_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:19:28,#REF!,#REF!,3.089,2024.1211,3186.9141,39:Brush Cuckoo,282:Cacomantis variolosus,643:brush_cuckoo_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:19:34,#REF!,#REF!,1,5038.7695,6115.4297,229:White-throated Honeyeater,390:Melithreptus albogularis,989:white_throated_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:19:50,#REF!,#REF!,0.534,2928.5156,4134.375,179:Silvereye,495:Zosterops lateralis,901:silvereye_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:19:52,#REF!,#REF!,7.067,732.1289,1507.3242,143:Peaceful Dove,347:Geopelia striata,841:peaceful_dove_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:20:04,#REF!,#REF!,2.8,3100.7813,5727.832,179:Silvereye,495:Zosterops lateralis,899:silvereye_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:20:08,#REF!,#REF!,0.756,5081.8359,7235.1563,179:Silvereye,495:Zosterops lateralis,900:silvereye_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:20:11,#REF!,#REF!,3.711,473.7305,1765.7227,143:Peaceful Dove,347:Geopelia striata,841:peaceful_dove_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:20:18,#REF!,#REF!,2.156,689.0625,2067.1875,6:Australian Magpie,316:Cracticus tibicen|358:Gymnorhina tibicen,610:australian_magpie_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:20:29,#REF!,#REF!,0.956,1937.9883,3186.9141,146:Pied Butcherbird,315:Cracticus nigrogularis,846:pied_butcherbird_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:20:32,#REF!,#REF!,8.178,1162.793,3402.2461,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:21:01,#REF!,#REF!,3.355,3100.7813,5727.832,179:Silvereye,495:Zosterops lateralis,899:silvereye_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:21:13,#REF!,#REF!,0.911,1335.0586,2713.1836,106:Indian Peafowl,423:Pavo cristatus,749:indian_peafowl_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:21:28,#REF!,#REF!,3.289,689.0625,1507.3242,143:Peaceful Dove,347:Geopelia striata,841:peaceful_dove_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:21:30,#REF!,#REF!,3.733,516.7969,8613.2813,80:Eastern Whipbird,451:Psophodes olivaceus,707:eastern_whipbird_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:21:50,#REF!,#REF!,1.245,1765.7227,3531.4453,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:21:56,#REF!,#REF!,3.022,2885.4492,7278.2227,5:Australian King-Parrot,260:Alisterus scapularis,607:australian_king_parrot_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:22:05,#REF!,#REF!,1.911,2670.1172,6976.7578,5:Australian King-Parrot,260:Alisterus scapularis,607:australian_king_parrot_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:22:07,#REF!,#REF!,2.555,602.9297,1291.9922,143:Peaceful Dove,347:Geopelia striata,841:peaceful_dove_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:22:12,#REF!,#REF!,2.378,602.9297,8570.2148,80:Eastern Whipbird,451:Psophodes olivaceus,705:eastern_whipbird_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:22:39,#REF!,#REF!,0.533,3402.2461,5727.832,179:Silvereye,495:Zosterops lateralis,902:silvereye_4
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:22:43,#REF!,#REF!,1.555,4349.707,5857.0313,229:White-throated Honeyeater,390:Melithreptus albogularis,989:white_throated_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:22:46,#REF!,#REF!,1.689,990.5273,3402.2461,99:Grey Shrike-thrush,303:Colluricincla harmonica,746:grey_shrike_thrush_4
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:22:52,#REF!,#REF!,6.667,2497.8516,7450.4883,217:White-browed Scrubwren,464:Sericornis frontalis,
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:23:12,#REF!,#REF!,5.045,1507.3242,3273.0469,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:23:20,#REF!,#REF!,5.2,1722.6563,6890.625,125:Masked Lapwing,492:Vanellus miles,784:masked_lapwing_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:23:34,#REF!,#REF!,2.151,602.9297,8311.8164,80:Eastern Whipbird,451:Psophodes olivaceus,705:eastern_whipbird_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:23:37,#REF!,#REF!,0.845,1464.2578,9560.7422,154:Rainbow Lorikeet,484:Trichoglossus haematodus,859:rainbow_lorikeet_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:23:38,#REF!,#REF!,0.423,1507.3242,9776.0742,154:Rainbow Lorikeet,484:Trichoglossus haematodus,860:rainbow_lorikeet_2
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:23:47,#REF!,#REF!,0.511,1033.5938,2282.5195,133:Olive-backed Oriole,416:Oriolus sagittatus,824:olive_backed_oriole_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:23:56,#REF!,#REF!,1.356,2627.0508,8527.1484,172:Sacred Kingfisher,482:Todiramphus sanctus,885:sacred_kingfisher_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:24:02,#REF!,#REF!,2.533,861.3281,1981.0547,6:Australian Magpie,316:Cracticus tibicen|358:Gymnorhina tibicen,610:australian_magpie_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:24:03,#REF!,#REF!,3.164,516.7969,8484.082,80:Eastern Whipbird,451:Psophodes olivaceus,707:eastern_whipbird_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:24:13,#REF!,#REF!,0.422,2196.3867,7278.2227,154:Rainbow Lorikeet,484:Trichoglossus haematodus,859:rainbow_lorikeet_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:24:18,#REF!,#REF!,3.955,1291.9922,2756.25,112:Lewin's Honeyeater,389:Meliphaga lewinii,761:lewin_s_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:24:37,#REF!,#REF!,2.4,387.5977,8397.9492,80:Eastern Whipbird,451:Psophodes olivaceus,705:eastern_whipbird_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:24:47,#REF!,#REF!,3.689,947.4609,2153.3203,106:Indian Peafowl,423:Pavo cristatus,749:indian_peafowl_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:24:57,#REF!,#REF!,0.578,3316.1133,4737.3047,179:Silvereye,495:Zosterops lateralis,901:silvereye_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:25:02,#REF!,#REF!,0.489,3574.5117,4737.3047,179:Silvereye,495:Zosterops lateralis,901:silvereye_3
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:25:08,#REF!,#REF!,0.467,4909.5703,7493.5547,176:Scarlet Honeyeater,402:Myzomela sanguinolenta,892:scarlet_honeyeater_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:25:18,#REF!,#REF!,3.333,1162.793,2583.9844,95:Grey Butcherbird,317:Cracticus torquatus,733:grey_butcherbird_1
b03685fe-6ad5-4776-90b7-e2c271dad3fb_20101013-140000Z,L1D2 13-10-2010,20:25:29,#REF!,#REF!,0.4,775.1953,2540.918,204:Torresian Crow,313:Corvus orru,940:torresian_crow_1
